"","Plot","TagID","Transplant","Year_t","Height_t","Width_t","Perp_t","NS_t","Goodbuds_t","TotFlowerbuds_t","ABFlowerbuds_t","Antcount_t","Antsp_t","X1","Recruit","Newplant","Survival_t1","Height_t1","Width_t1","Perp_t1","NS_t1","Goodbuds_t1","TotFlowerbuds_t1","ABFlowerbuds_t1","Antcount_t1","Antsp_t1","NP_adult","NP_juv","CV","WVL","Damage","MA","comments","logsize_t","logsize_t1","ant_t","ant_t1","flower1_YN","occ_t","occ_t1"
"116","T3","SJ15",0,2004,27,23,23,3,0,0,0,0,"vacant",2005,0,0,1,32,29,23,1,"0",0,"",0,"",NA,NA,"",NA,"","","",8.22664853392403,8.64175221490409,"vacant","vacant",FALSE,"vac","vac"
"117","T3","SJ19",0,2004,21,13,13,1,0,0,0,0,"vacant",2005,0,0,1,21,12,7,0,"0",0,"",0,"",NA,NA,"",NA,"","","",6.8342443887079,6.20692927099781,"vacant","vacant",FALSE,"vac","vac"
"118","T3","SJ3",0,2004,12,7,7,3,0,0,0,0,"vacant",2005,0,0,1,8,2,2,2,"0",0,"",0,"",NA,NA,"",NA,"","","",5.03655018396003,2.12555913886113,"vacant","vacant",FALSE,"vac","vac"
"119","T3","SJ5",0,2004,27,20,20,5,0,0,0,2,"C",2005,0,0,1,28,19,15,1,"0",0,"",0,"",NA,NA,"",NA,"","","",7.94712464917371,7.65845443434904,"crem","vacant",FALSE,"occ","vac"
"120","T3","SJ9",0,2004,27,16,16,4,0,0,0,2,"L",2005,0,0,1,30,20,9,2,"0",0,"",0,"",NA,NA,"",NA,"","","",7.50083754654529,7.40931791657661,"liom","vacant",FALSE,"occ","vac"
"121","HT1B1","HT1B1",0,2005,1.5,0.3,0.3,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",-3.34265726448231,NA,"vacant",NA,NA,"vac",NA
"122","HT2B3","HT2B3",0,2005,1.3,0.2,0.2,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",-4.29668832433931,NA,"vacant",NA,NA,"vac",NA
"123","HT2B3","HT2B3",0,2005,1.6,0.3,0.3,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",-3.27811874334474,NA,"vacant",NA,NA,"vac",NA
"124","HT2B3","HT2B3",0,2005,2.5,0.4,0.4,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",-2.25646749581276,NA,"vacant",NA,NA,"vac",NA
"125","HT2B3","HT2B3",0,2005,2.4,0.3,0.3,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",-2.87265363523657,NA,"vacant",NA,NA,"vac",NA
"126","HT3B1","HT3B1",0,2005,1.4,0.3,0.3,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",-3.41165013596926,NA,"vacant",NA,NA,"vac",NA
"127","HT3B1","HT3B1",0,2005,1.5,0.3,0.3,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",-3.34265726448231,NA,"vacant",NA,NA,"vac",NA
"128","HT3B2","HT3B2",0,2005,2.4,0.4,0.4,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",-2.29728949033301,NA,"vacant",NA,NA,"vac",NA
"129","HT3B2","HT3B2",0,2005,1.396,0.308,0.308,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",-3.36187675161554,NA,"vacant",NA,NA,"vac",NA
"130","HT3B2","HT3B2",0,2005,1.9,0.3,0.3,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",-3.10626848641808,NA,"vacant",NA,NA,"vac",NA
"131","HT3B2","HT3B2",0,2005,1.396,0.308,0.308,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",-3.36187675161554,NA,"vacant",NA,NA,"vac",NA
"132","HT3B3","HT3B3",0,2005,2.1,0.4,0.4,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",-2.43082088295753,NA,"vacant",NA,NA,"vac",NA
"133","HT4B1","HT4B1",0,2005,0.8,0.2,0.2,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",-4.78219614012101,NA,"vacant",NA,NA,"vac",NA
"134","HT4B2","HT4B2",0,2005,1.4,0.3,0.3,NA,NA,NA,NA,0,"vacant",2006,1,0,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",-3.41165013596926,NA,"vacant",NA,NA,"vac",NA
"135","T1","AD10",0,2005,102,63,36,13,3,3,0,0,"vacant",2006,0,0,1,100,73,52,7,"0",2,"2",20,"crem",NA,NA,"",NA,"","","",11.088741388495,11.5353265355342,"vacant","crem",TRUE,"vac","occ"
"136","T1","AD11",0,2005,93,34,29,3,3,3,0,27,"crem",2006,0,0,1,94,40,29,5,"0",0,"",25,"crem",NA,NA,"",NA,"","","",10.0923978208778,10.285036666406,"crem","crem",FALSE,"occ","occ"
"137","T1","AD14",0,2005,100,117,45,12,12,13,1,36,"liom",2006,0,0,1,102,114,149,1,"3",3,"0",49,"liom",NA,NA,"",NA,"","","",12.0538917313944,13.0428097525813,"liom","liom",TRUE,"occ","occ"
"138","T1","AD15",0,2005,105,49,27,3,2,2,0,4,"liom",2006,0,0,1,118,44,34,1,"0",1,"1",17,"liom",NA,NA,"",NA,"","","",10.5889559056717,10.7576311527864,"liom","liom",TRUE,"occ","occ"
"139","T1","AD16",0,2005,68,115,38,11,4,4,0,17,"liom",2006,0,0,1,64,94,38,2,"6",10,"4",28,"liom",NA,NA,"",NA,"","","",11.5539124229025,11.1980158034739,"liom","liom",TRUE,"occ","occ"
"140","T1","AD17",0,2005,95,62,49,11,18,18,0,49,"crem",2006,0,0,1,98,62,49,15,"11",17,"6",60,"liom",NA,NA,"",NA,"","","",11.2464661691667,11.2775567562368,"crem","liom",TRUE,"occ","occ"
"141","T1","AD18",0,2005,107,53,43,5,11,11,0,18,"crem",2006,0,0,1,97,52,40,3,"1",1,"0",46,"liom",NA,NA,"",NA,"","","",11.0750540923391,10.891817007543,"crem","liom",TRUE,"occ","occ"
"142","T1","AD19",0,2005,98,61,42,3,11,11,0,41,"liom",2006,0,0,1,93,65,38,3,"0",1,"1",37,"liom",NA,NA,"",NA,"","","",11.1279543300714,11.075586344554,"liom","liom",TRUE,"occ","occ"
"143","T1","AD20",0,2005,125,81,34,12,2,7,5,8,"liom",2006,0,0,1,125,54,26,5,"19",19,"0",46,"liom",NA,NA,"",NA,"","","",11.5917068689703,10.8658958815916,"liom","liom",TRUE,"occ","occ"
"144","T1","AD21",0,2005,117,119,56,19,6,6,0,25,"liom",2006,0,0,1,92,122,78,16,"3",3,"0",49,"liom",NA,NA,"",NA,"","","",12.3652747575863,12.3919521850866,"liom","liom",TRUE,"occ","occ"
"145","T1","AD22",0,2005,84,45,34,6,6,6,0,3,"liom",2006,0,0,1,84,40,28,6,"1",2,"1",41,"liom",NA,NA,"",NA,"","","",10.4432413787189,10.143361084137,"liom","liom",TRUE,"occ","occ"
"146","T1","AD23",0,2005,107,93,72,7,31,31,0,29,"liom",2006,0,0,1,88,105,90,6,"5",7,"2",55,"liom",NA,NA,"",NA,"","","",12.1582486572046,12.2968648065472,"liom","liom",TRUE,"occ","occ"
"147","T1","AD27",0,2005,132,63,52,7,23,25,2,0,"vacant",2006,0,0,1,114,49,45,4,"5",22,"17",15,"crem",NA,NA,"",NA,"","","",11.6461950542544,11.096316887876,"vacant","crem",TRUE,"vac","occ"
"148","T1","AD28",0,2005,96,70,43,6,5,5,0,23,"crem",2006,0,0,1,99,64,42,5,"0",0,"",8,"crem",NA,NA,"",NA,"","","",11.292652703834,11.1955269133002,"crem","crem",FALSE,"occ","occ"
"149","T1","AD29",0,2005,54,141,61,26,26,27,1,8,"dropoff",2006,0,0,1,149,139,64,15,"9",9,"0",25,"liom",NA,NA,"",NA,"","","",11.8790483163082,12.9038871389705,"other","liom",TRUE,"occ","occ"
"150","T1","AD3",0,2005,95,59,50,6,9,13,4,33,"crem",2006,0,0,1,97,58,54,1,"1",1,"0",18,"crem",NA,NA,"",NA,"","","",11.2101015310003,11.2852375960351,"crem","crem",TRUE,"occ","occ"
"151","T1","AD4",0,2005,103,98,29,15,17,18,1,4,"drpoff",2006,0,0,1,113,107,34,3,"3",5,"2",0,"",NA,NA,"",NA,"","","",11.5966320360883,11.8984364744102,"other","vacant",TRUE,"occ","vac"
"152","T1","AD6",0,2005,78,84,54,16,1,1,0,36,"liom",2006,0,0,1,85,93,63,0,"0",0,"",32,"crem",NA,NA,"",NA,"","","",11.4847450719455,11.8158921459309,"liom","crem",FALSE,"occ","occ"
"153","T1","AD8",0,2005,174,82,79,14,21,21,0,55,"liom",2006,0,0,1,171,86,73,11,"16",19,"3",72,"liom",NA,NA,"",NA,"","","",12.595392904125,12.5530008358846,"liom","liom",TRUE,"occ","occ"
"154","T1","AD9",0,2005,87,63,31,8,6,6,0,0,"vacant",2006,0,0,1,89,78,35,7,"0",4,"4",26,"crem",NA,NA,"",NA,"","","",10.8260265581361,11.2169408820983,"vacant","crem",TRUE,"vac","occ"
"155","T1","LJ11",0,2005,58,39,28,4,0,0,0,18,"crem",2006,0,0,1,5,40,28,0,"0",0,"",3,"crem",NA,NA,"",NA,"","","",9.74335712426986,7.32198219772782,"crem","crem",FALSE,"occ","occ"
"156","T1","LJ12",0,2005,76,72,31,9,0,0,0,23,"crem",2006,0,0,1,80,68,24,9,"0",0,"",20,"crem",NA,NA,"",NA,"","","",10.8737201916871,10.6991326637135,"crem","crem",FALSE,"occ","occ"
"157","T1","LJ13",0,2005,73,37,22,5,0,0,0,0,"vacant",2006,0,0,1,67,30,29,0,"0",0,"",0,"",NA,NA,"",NA,"","","",9.71906320390134,9.63329638214391,"vacant","vacant",FALSE,"vac","vac"
"158","T1","LJ14",0,2005,66,40,29,7,1,1,0,0,"vacant",2006,0,0,1,62,33,28,0,"0",0,"",0,"",NA,NA,"",NA,"","","",9.93139662616245,9.62241098833322,"vacant","vacant",FALSE,"vac","vac"
"159","T1","LJ15",0,2005,46,19,21,5,0,0,0,0,"vacant",2006,0,0,1,21,8,2,0,"0",0,"",0,"",NA,NA,"",NA,"","","",8.47992917965848,4.92322149865302,"vacant","vacant",FALSE,"vac","vac"
"160","T1","LJ16",0,2005,70,69,52,11,0,0,0,41,"liom",2006,0,0,1,75,74,53,9,"0",3,"3",74,"liom",NA,NA,"",NA,"","","",11.1136052081843,11.279391161395,"liom","liom",TRUE,"occ","occ"
"161","T1","LJ17",0,2005,49,34,28,10,0,0,0,12,"crem",2006,0,0,1,46,35,35,1,"0",0,"",0,"",NA,NA,"",NA,"","","",9.41961794314232,9.59916075552932,"crem","vacant",FALSE,"occ","vac"
"162","T1","LJ3",0,2005,49,34,24,5,0,0,0,2,"dropoff",2006,0,0,1,49,36,29,6,"0",0,"",0,"",NA,NA,"",NA,"","","",9.28623519414498,9.51412371284341,"other","vacant",FALSE,"occ","vac"
"163","T1","LJ8",0,2005,48,45,21,5,0,0,0,1,"liom",2006,0,0,1,48,32,23,0,"0",0,"",8,"liom",NA,NA,"",NA,"","","",9.52403936990225,9.15939625631434,"liom","liom",FALSE,"occ","occ"
"164","T1","LJ9",0,2005,77,45,39,4,0,0,0,26,"crem",2006,0,0,1,82,52,35,3,"0",1,"1",21,"crem",NA,NA,"",NA,"","","",10.4789678944818,10.6120643595149,"crem","crem",TRUE,"occ","occ"
"165","T1","SJ11",0,2005,34,26,23,0,0,0,0,0,"vacant",2006,0,0,1,37,24,20,1,"0",0,"",5,"liom",NA,NA,"",NA,"","","",8.58352999577892,8.45282605542226,"vacant","liom",FALSE,"vac","occ"
"166","T1","SJ13",0,2005,33,12,12,3,0,0,0,0,"vacant",2006,0,0,1,31,18,9,1,"0",0,"",0,"",NA,NA,"",NA,"","","",7.12614409710388,7.29918981143531,"vacant","vacant",FALSE,"vac","vac"
"167","T1","SJ17",0,2005,26,11,10,3,0,0,0,0,"vacant",2006,0,0,1,20,12,4,0,"0",0,"",0,"",NA,NA,"",NA,"","","",6.62067028840984,5.81443859297506,"vacant","vacant",FALSE,"vac","vac"
"168","T1","SJ2",0,2005,51,22,14,2,0,0,0,8,"crem",2006,0,0,1,52,22,11,5,"0",0,"",16,"crem",NA,NA,"",NA,"","","",8.37239238457805,8.2177877164559,"crem","crem",FALSE,"occ","occ"
"169","T1","SJ20",0,2005,21,19,14,0,0,0,0,0,"vacant",2006,0,0,1,18,14,8,0,"0",0,"",0,"",NA,NA,"",NA,"","","",7.31106643559789,6.34598553955431,"vacant","vacant",FALSE,"vac","vac"
"170","T1","SJ3",0,2005,34,35,27,4,0,0,0,2,"crem",2006,0,0,1,34,35,18,2,"0",0,"",6,"crem",NA,NA,"",NA,"","","",9.05415816964785,8.74047322666191,"crem","crem",FALSE,"occ","occ"
"171","T1","SJ4",0,2005,61,33,24,7,0,0,0,13,"crem",2006,0,0,1,55,35,34,0,"0",0,"",14,"crem",NA,NA,"",NA,"","","",9.47050527478392,9.7490750693685,"crem","crem",FALSE,"occ","occ"
"172","T1","SJ5",0,2005,30,14,9,3,0,0,0,6,"crem",2006,0,0,1,30,15,6,2,"0",0,"",8,"crem",NA,NA,"",NA,"","","",6.94571468846196,6.76377113205051,"crem","crem",FALSE,"occ","occ"
"173","T1","SJ7",0,2005,33,24,22,3,0,0,0,0,"vacant",2006,0,0,1,38,25,19,1,"0",0,"",7,"liom",NA,NA,"",NA,"","","",8.42731922938618,8.47949430250442,"vacant","liom",FALSE,"vac","occ"
"174","T1","SJ9",0,2005,9,5,4,2,0,0,0,0,"vacant",2006,0,0,1,10,6,2,0,"0",0,"",0,"",NA,NA,"",NA,"","","",3.86520260695017,3.73499705129523,"vacant","vacant",FALSE,"vac","vac"
"175","T2","AD1",0,2005,124,88,73,16,20,20,0,38,"liom",2006,0,0,1,111,76,74,15,"17",17,"0",83,"liom",NA,NA,"",NA,"","","",12.2566191705155,12.0043296644464,"liom","liom",TRUE,"occ","occ"
"176","T2","AD11",0,2005,80,57,41,4,1,1,0,0,"vacant",2006,0,0,1,81,64,40,1,"4",4,"0",0,"",NA,NA,"",NA,"","","",10.8254904669565,10.9567598278967,"vacant","vacant",TRUE,"vac","vac"
"177","T2","AD12",0,2005,151,119,69,5,15,17,2,27,"crem",2006,0,0,1,153,109,71,12,"3",10,"7",19,"crem",NA,NA,"",NA,"","","",12.7636926374163,12.6898804981144,"crem","crem",TRUE,"occ","occ"
"178","T2","AD14",0,2005,100,105,53,16,11,23,12,9,"liom",2006,0,0,1,108,114,52,4,"0",5,"5",18,"crem",NA,NA,"",NA,"","","",12.0038891269835,12.1796356787788,"liom","crem",TRUE,"occ","occ"
"179","T2","AD15",0,2005,137,81,78,8,9,9,0,44,"liom",2006,0,0,1,126,76,69,10,"3",3,"0",40,"liom",NA,NA,"",NA,"","","",12.3313182052101,12.0632782667341,"liom","liom",TRUE,"occ","occ"
"180","T2","AD16",0,2005,84,77,40,7,2,2,0,5,"liom",2006,0,0,1,65,74,71,0,"1",3,"2",8,"liom",NA,NA,"",NA,"","","",11.2286935433803,11.4013836296783,"liom","liom",TRUE,"occ","occ"
"181","T2","AD17",0,2005,94,64,32,8,0,0,0,12,"liom",2006,0,0,1,86,65,33,14,"3",3,"0",34,"liom",NA,NA,"",NA,"","","",10.9455200401472,10.8978111285362,"liom","liom",TRUE,"occ","occ"
"182","T2","AD18",0,2005,128,95,70,21,22,23,1,18,"liom",2006,0,0,1,129,95,75,35,"10",15,"5",39,"liom",NA,NA,"",NA,"","","",12.3374500866623,12.4049381534037,"liom","liom",TRUE,"occ","occ"
"183","T2","AD19",0,2005,126,47,36,3,5,5,0,12,"liom",2006,0,0,1,140,48,33,11,"0",1,"1",44,"liom",NA,NA,"",NA,"","","",10.9474919974862,11.0040696068957,"liom","liom",TRUE,"occ","occ"
"184","T2","AD22",0,2005,82,72,65,6,4,4,0,26,"liom",2006,0,0,1,81,61,52,5,"3",5,"2",43,"liom",NA,NA,"",NA,"","","",11.520209973862,11.1227536670386,"liom","liom",TRUE,"occ","occ"
"185","T2","AD23",0,2005,145,137,98,14,9,9,0,16,"liom",2006,0,0,1,141,139,64,11,"8",16,"8",0,"",NA,NA,"",NA,"","","",13.1694336456504,12.8487007234033,"liom","vacant",TRUE,"occ","vac"
"186","T2","AD24",0,2005,153,93,54,11,7,7,0,27,"liom",2006,0,0,1,152,101,48,13,"0",0,"",9,"liom",NA,NA,"",NA,"","","",12.2848319698914,12.3053020076787,"liom","liom",FALSE,"occ","occ"
"187","T2","AD28",0,2005,117,60,53,9,15,17,2,50,"crem",2006,0,0,1,97,62,53,7,"1",2,"1",14,"liom",NA,NA,"",NA,"","","",11.4904784471639,11.3381041101714,"crem","liom",TRUE,"occ","occ"
"188","T2","AD29",0,2005,95,90,47,12,3,4,1,9,"liom",2006,0,0,1,102,89,39,4,"0",4,"4",0,"",NA,NA,"",NA,"","","",11.6673676181983,11.602562216065,"liom","vacant",TRUE,"occ","vac"
"189","T2","AD3",0,2005,116,49,42,3,1,1,0,16,"liom",2006,0,0,1,108,42,37,0,"0",0,"",0,"",NA,NA,"",NA,"","","",11.0488380790816,10.6945558069998,"liom","vacant",FALSE,"occ","vac"
"190","T2","AD30",0,2005,124,72,42,8,12,13,1,21,"liom",2006,0,0,1,113,74,41,11,"2",5,"3",0,"",NA,NA,"",NA,"","","",11.5662073373355,11.4907809503803,"liom","vacant",TRUE,"occ","vac"
"191","T2","AD4",0,2005,171,99,69,24,16,25,9,23,"crem",2006,0,0,1,185,100,68,21,"15",17,"2",3,"crem",NA,NA,"",NA,"","","",12.6631203902507,12.7418126588264,"crem","crem",TRUE,"occ","occ"
"192","T2","AD6",0,2005,78,58,54,12,4,6,2,38,"liom",2006,0,0,1,83,52,58,10,"3",5,"2",61,"liom",NA,NA,"",NA,"","","",11.0672354442213,11.0933302143229,"liom","liom",TRUE,"occ","occ"
"193","T2","AD7",0,2005,173,93,55,27,8,11,3,18,"liom",2006,0,0,1,173,87,59,6,"1",8,"7",25,"liom",NA,NA,"",NA,"","","",12.4212450169675,12.394033712856,"liom","liom",TRUE,"occ","occ"
"194","T2","AD9",0,2005,86,73,36,5,4,4,0,13,"liom",2006,0,0,1,73,71,48,6,"6",8,"2",78,"liom",NA,NA,"",NA,"","","",11.1105719356533,11.122235302313,"liom","liom",TRUE,"occ","occ"
"195","T2","LJ10",0,2005,72,36,21,1,0,0,0,0,"vacant",2006,0,0,1,66,33,18,3,"0",0,"",0,"",NA,NA,"",NA,"","","",9.63629752962667,9.32683488241659,"vacant","vacant",FALSE,"vac","vac"
"196","T2","LJ11",0,2005,70,32,18,2,0,0,0,2,"liom",2006,0,0,1,74,24,17,0,"0",0,"",2,"crem",NA,NA,"",NA,"","","",9.34607012784716,9.0047381015543,"liom","crem",FALSE,"occ","occ"
"197","T2","LJ12",0,2005,68,48,28,3,0,0,0,4,"lg unk",2006,0,0,1,62,50,29,4,"0",0,"",22,"crem",NA,NA,"",NA,"","","",10.1545032606903,10.1395589649206,"other","crem",FALSE,"occ","occ"
"198","T2","LJ14",0,2005,57,59,33,8,0,0,0,1,"liom",2006,0,0,1,50,45,44,2,"0",0,"",0,"",NA,NA,"",NA,"","","",10.3601572968741,10.1628246198339,"liom","vacant",FALSE,"occ","vac"
"199","T2","LJ17",0,2005,74,60,45,11,0,0,0,27,"crem",2006,0,0,1,72,62,40,0,"0",0,"",5,"liom",NA,NA,"",NA,"","","",10.8855146684607,10.8001406205261,"crem","liom",FALSE,"occ","occ"
"200","T2","LJ2",0,2005,60,44,33,5,0,0,0,53,"liom",2006,0,0,1,46,55,36,1,"0",0,"",33,"liom",NA,NA,"",NA,"","","",10.055484280871,10.1238892844643,"liom","liom",FALSE,"occ","occ"
"201","T2","LJ5",0,2005,75,62,50,13,0,1,1,0,"vacant",2006,0,0,1,72,46,36,3,"16",16,"0",82,"liom",NA,NA,"",NA,"","","",11.028014731068,10.3636334884861,"vacant","liom",TRUE,"vac","occ"
"202","T2","LJ6",0,2005,68,70,56,11,7,7,0,0,"vacant",2006,0,0,1,73,59,52,0,"0",1,"1",25,"crem",NA,NA,"",NA,"","","",11.1656003940206,10.9830487187146,"vacant","crem",TRUE,"vac","occ"
"203","T2","LJ7",0,2005,140,87,74,12,7,7,0,18,"liom",2006,0,0,1,131,77,68,3,"2",9,"7",24,"liom",NA,NA,"",NA,"","","",12.3779800275197,12.1021936829838,"liom","liom",TRUE,"occ","occ"
"204","T2","LJ9",0,2005,56,41,22,6,0,0,0,0,"vacant",2006,0,0,1,61,48,28,7,"1",1,"0",13,"liom",NA,NA,"",NA,"","","",9.58515001845972,10.0458694196875,"vacant","liom",TRUE,"vac","occ"
"205","T2","SJ1",0,2005,30,26,12,1,0,0,0,0,"vacant",2006,0,0,1,15,20,5,0,"0",0,"",2,"liom",NA,NA,"",NA,"","","",7.94989857605644,6.41933072578012,"vacant","liom",FALSE,"vac","occ"
"206","T2","SJ10",0,2005,20,14,7,4,0,0,0,0,"vacant",2006,0,0,1,18,8,6,1,"0",0,"",2,"crem",NA,NA,"",NA,"","","",6.35830602394235,5.44201529206819,"vacant","crem",FALSE,"vac","occ"
"207","T2","SJ12",0,2005,35,17,11,2,0,0,0,0,"vacant",2006,0,0,1,33,16,15,1,"0",0,"",0,"",NA,NA,"",NA,"","","",7.49328595678133,7.63801084537828,"vacant","vacant",FALSE,"vac","vac"
"208","T2","SJ13",0,2005,24,20,15,1,0,0,0,0,"vacant",2006,0,0,1,24,19,15,0,"0",0,"",1,"crem",NA,NA,"",NA,"","","",7.56227882826828,7.50430375452178,"vacant","crem",FALSE,"vac","occ"
"209","T2","SJ14",0,2005,29,13,4,0,0,0,0,0,"vacant",2006,0,0,1,29,16,5,0,"0",0,"",0,"",NA,NA,"",NA,"","","",6.30725139304042,6.72986958037483,"vacant","vacant",FALSE,"vac","vac"
"210","T2","SJ16",0,2005,30,18,15,4,0,0,0,0,"vacant",2006,0,0,1,33,24,23,2,"0",0,"",2,"crem",NA,NA,"",NA,"","","",7.66774137953662,8.47033163982811,"vacant","crem",FALSE,"vac","occ"
"211","T2","SJ17",0,2005,21,15,14,0,0,0,0,0,"vacant",2006,0,0,1,20,13,8,0,"0",0,"",0,"",NA,NA,"",NA,"","","",7.05264297263788,6.35830602394235,"vacant","vacant",FALSE,"vac","vac"
"212","T2","SJ2",0,2005,25,18,9,3,0,0,0,11,"liom",2006,0,0,1,26,13,6,4,"0",0,"",20,"liom",NA,NA,"",NA,"","","",7.08407843181837,6.42050337129587,"liom","liom",FALSE,"occ","occ"
"213","T2","SJ3",0,2005,16,2,2,0,0,0,0,0,"vacant",2006,0,0,0,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",2.81870631942107,NA,"vacant",NA,NA,"vac",NA
"214","T2","SJ9",0,2005,32,21,13,4,0,0,0,6,"crem",2006,0,0,1,31,24,14,0,"0",0,"",0,"",NA,NA,"",NA,"","","",7.79198582697356,7.98268839887943,"crem","vacant",FALSE,"occ","vac"
"215","T3","AD1",0,2005,114,66,29,6,22,23,1,3,"unk",2006,0,0,1,104,69,34,4,"2",3,"1",43,"liom",NA,NA,"",NA,"","","",11.1174811065371,11.1873777505422,"other","liom",TRUE,"occ","occ"
"216","T3","AD10",0,2005,97,89,52,20,4,5,1,12,"liom",2006,0,0,1,108,99,84,13,"15",15,"0",61,"liom",NA,NA,"",NA,"","","",11.7457596342012,12.3746324077486,"liom","liom",TRUE,"occ","occ"
"217","T3","AD12",0,2005,90,69,54,18,16,18,2,7,"liom",2006,0,0,1,100,95,64,11,"6",6,"0",78,"liom",NA,NA,"",NA,"","","",11.3977072560166,12.0165074653701,"liom","liom",TRUE,"occ","occ"
"218","T3","AD13",0,2005,88,85,49,14,8,8,0,0,"vacant",2006,0,0,1,88,69,52,7,"5",11,"6",37,"liom",NA,NA,"",NA,"","","",11.5465452893215,11.3424467806132,"vacant","liom",TRUE,"vac","occ"
"219","T3","AD15",0,2005,79,69,48,12,0,0,0,0,"vacant",2006,0,0,1,85,64,51,9,"0",0,"",46,"liom",NA,NA,"",NA,"","","",11.167324597004,11.2060443881583,"vacant","liom",FALSE,"vac","occ"
"220","T3","AD17",0,2005,98,98,45,26,1,4,3,1,"liom",2006,0,0,1,102,96,52,3,"16",17,"1",66,"liom",NA,NA,"",NA,"","","",11.7841856141319,11.892926235754,"liom","liom",TRUE,"occ","occ"
"221","T3","AD18",0,2005,132,83,47,13,8,8,0,7,"liom",2006,0,0,1,144,85,66,6,"5",5,"0",29,"liom",NA,NA,"",NA,"","","",11.891399698439,12.2779018481474,"liom","liom",TRUE,"occ","occ"
"222","T3","AD19",0,2005,89,54,30,9,7,7,0,17,"liom",2006,0,0,1,91,60,43,2,"6",8,"2",49,"liom",NA,NA,"",NA,"","","",10.6237988423603,11.0538463579176,"liom","liom",TRUE,"occ","occ"
"223","T3","AD20",0,2005,92,51,40,7,16,18,2,2,"liom",2006,0,0,1,100,49,43,3,"5",6,"1",12,"liom",NA,NA,"",NA,"","","",10.8170364650243,10.9222762150277,"liom","liom",TRUE,"occ","occ"
"224","T3","AD21",0,2005,97,72,58,9,6,6,0,0,"vacant",2006,0,0,1,78,63,60,4,"0",0,"",36,"liom",NA,NA,"",NA,"","","",11.5833087543561,11.2546064123759,"vacant","liom",FALSE,"vac","occ"
"225","T3","AD22",0,2005,95,41,36,4,4,4,0,0,"vacant",2006,0,0,1,98,36,30,2,"1",1,"0",15,"crem",NA,NA,"",NA,"","","",10.5150166102494,10.2378058376649,"vacant","crem",TRUE,"vac","occ"
"226","T3","AD24",0,2005,112,81,55,11,12,12,0,0,"vacant",2006,0,0,1,116,100,61,16,"17",17,"0",82,"liom",NA,NA,"",NA,"","","",11.8173375177087,12.1899277960168,"vacant","liom",TRUE,"vac","occ"
"227","T3","AD25",0,2005,84,64,45,5,0,0,0,15,"liom",2006,0,0,1,79,63,47,8,"2",2,"0",54,"liom",NA,NA,"",NA,"","","",11.0870414382431,11.0439374589934,"liom","liom",TRUE,"occ","occ"
"228","T3","AD28",0,2005,87,55,46,11,3,5,2,0,"vacant",2006,0,0,1,100,57,46,4,"2",5,"3",45,"liom",NA,NA,"",NA,"","","",10.9696780272786,11.1481570373889,"vacant","liom",TRUE,"vac","occ"
"229","T3","AD3",0,2005,97,96,87,27,20,25,5,45,"liom",2006,0,0,1,105,98,91,10,"60",61,"1",65,"liom",NA,NA,"",NA,"","","",12.2672121591277,12.4109832552183,"liom","liom",TRUE,"occ","occ"
"230","T3","AD30",0,2005,88,42,39,6,3,3,0,34,"liom",2006,0,0,1,93,49,37,4,"1",1,"0",50,"liom",NA,NA,"",NA,"","","",10.5397639987646,10.7148229606018,"liom","liom",TRUE,"occ","occ"
